Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
NVDA	2025-12-18 14:30:00+00:00	2025-12-23 20:30:00+00:00	174.52999877929688	188.77999877929688	5 days 06:00:00	72.0	2794.0	2821.0	0.08164785480815784	136
NVDA	2026-01-21 14:30:00+00:00	2026-01-23 20:30:00+00:00	179.0500030517578	187.22000122070312	2 days 06:00:00	76.0	2937.0	2957.0	0.045629701366626696	137
NVDA	2026-02-05 15:30:00+00:00	2026-02-09 20:30:00+00:00	171.5800018310547	189.88999938964844	4 days 05:00:00	83.0	3006.0	3025.0	0.10671405387104849	138
NVDA	2026-02-06 14:30:00+00:00	2026-02-09 20:30:00+00:00	176.69000244140625	189.88999938964844	3 days 06:00:00					139
PLTR	2024-05-23 19:30:00+00:00	2024-05-24 19:30:00+00:00	20.68989944458008	20.96999931335449	1 days 00:00:00					189
PLTR	2024-08-05 14:30:00+00:00	2024-08-07 19:30:00+00:00	22.7549991607666	26.780000686645508	2 days 05:00:00	439.0	396.0	415.0	0.17688427485502523	190
PLTR	2026-02-12 16:30:00+00:00	2026-02-13 20:30:00+00:00	126.91500091552734	130.91000366210938	1 days 04:00:00	92.0	3042.0	3053.0	0.031477782120027165	191
PLTR	2026-02-24 20:30:00+00:00	2026-02-25 20:30:00+00:00	128.1999969482422	133.83999633789062	1 days 00:00:00	94.0	3095.0	3102.0	0.04399375603671385	192
PLTR	2026-04-10 14:30:00+00:00	2026-04-15 19:30:00+00:00	124.12010192871094	142.08999633789062	5 days 05:00:00	102.0	3314.0	3340.0	0.14477827628195783	193
QQQ	2024-08-08 13:30:00+00:00	2024-08-13 19:30:00+00:00	441.1499938964844	461.5400085449219	5 days 06:00:00					118
QQQ	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	415.5925903320313	462.0700073242188	0 days 06:00:00	24.0	1577.0	1583.0	0.11183408480660129	119
QQQ	2026-03-30 19:30:00+00:00	2026-04-01 19:30:00+00:00	555.9099731445312	585.0399780273438	2 days 00:00:00	19.0	3263.0	3277.0	0.05240057975221646	120
SLV	2024-08-08 13:30:00+00:00	2024-08-12 19:30:00+00:00	24.71999931335449	25.565000534057617	4 days 06:00:00					72
SLV	2024-09-06 19:30:00+00:00	2024-09-09 19:30:00+00:00	25.450000762939453	25.834999084472656	3 days 00:00:00	392.0	562.0	569.0	0.015127634970205639	73
SLV	2024-11-15 20:30:00+00:00	2024-11-19 20:30:00+00:00	27.520000457763672	28.5049991607666	4 days 00:00:00	368.0	912.0	926.0	0.03579210343817607	74
SLV	2024-12-31 16:30:00+00:00	2025-01-03 20:30:00+00:00	26.26000022888184	26.98500061035156	3 days 04:00:00	400.0	1110.0	1128.0	0.02760854436978777	75
SLV	2025-01-27 17:30:00+00:00	2025-01-31 20:30:00+00:00	27.26499938964844	28.415000915527344	4 days 03:00:00	396.0	1223.0	1254.0	0.042178674183851905	76
SLV	2025-02-28 18:30:00+00:00	2025-03-03 20:30:00+00:00	28.18000030517578	28.68000030517578	3 days 02:00:00	399.0	1385.0	1394.0	0.01774308000657343	77
SLV	2025-04-04 17:30:00+00:00	2025-04-07 19:30:00+00:00	26.729999542236328	27.180099487304688	3 days 02:00:00	428.0	1560.0	1569.0	0.016838756183184866	78
SLV	2026-03-26 18:30:00+00:00	2026-03-30 19:30:00+00:00	60.619998931884766	63.2599983215332	4 days 01:00:00	192.0	3247.0	3262.0	0.04354997420265305	79
SPY	2024-08-05 14:30:00+00:00	2024-08-07 19:30:00+00:00	514.760009765625	521.0399780273438	2 days 05:00:00					1
SPY	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	493.4400024414063	540.4500122070312	0 days 06:00:00	20.0	1577.0	1583.0	0.09526996095377815	2
SPY	2025-04-21 18:30:00+00:00	2025-04-23 19:30:00+00:00	509.8999938964844	534.7100219726562	2 days 01:00:00	21.0	1631.0	1646.0	0.048656654977737857	3
SPY	2026-02-06 14:30:00+00:00	2026-02-10 20:30:00+00:00	681.0900268554688	693.2999877929688	4 days 06:00:00	16.0	3011.0	3031.0	0.017927088132346114	4
SPY	2026-03-30 19:30:00+00:00	2026-04-01 19:30:00+00:00	629.5850219726562	656.0999755859375	2 days 00:00:00	18.0	3262.0	3276.0	0.04211496888887689	5
TNA	2024-12-30 15:30:00+00:00	2024-12-31 20:30:00+00:00	40.369998931884766	42.1879997253418	1 days 05:00:00					63
TNA	2025-02-03 18:30:00+00:00	2025-02-06 20:30:00+00:00	42.70000076293945	45.2400016784668	3 days 02:00:00	234.0	1259.0	1282.0	0.05948479789564498	64
TNA	2025-02-12 16:30:00+00:00	2025-02-14 20:30:00+00:00	41.83000183105469	43.75	2 days 04:00:00	253.0	1306.0	1324.0	0.04590002593592768	65
TNA	2025-05-23 14:30:00+00:00	2025-05-27 19:30:00+00:00	27.68000030517578	30.100000381469727	4 days 05:00:00	400.0	1795.0	1807.0	0.08742774745712123	66
TNA	2025-08-01 15:30:00+00:00	2025-08-05 19:30:00+00:00	32.04999923706055	35.2599983215332	4 days 04:00:00	375.0	2121.0	2139.0	0.1001559800588332	67
TNA	2025-11-21 14:30:00+00:00	2025-11-28 16:30:00+00:00	37.494998931884766	46.935001373291016	7 days 02:00:00	353.0	2672.0	2702.0	0.2517669745385356	68
TNA	2026-03-30 19:30:00+00:00	2026-04-01 19:30:00+00:00	39.63999938964844	45.35499954223633	2 days 00:00:00	418.0	3262.0	3276.0	0.14417255904601012	69
TSLA	2024-06-11 16:30:00+00:00	2024-06-13 19:30:00+00:00	167.84640502929688	182.5800018310547	2 days 03:00:00					52
TSLA	2024-08-08 13:30:00+00:00	2024-08-08 19:30:00+00:00	195.6999969482422	198.13999938964844	0 days 06:00:00	51.0	416.0	422.0	0.012468076031966202	53
TSLA	2024-08-28 18:30:00+00:00	2024-08-29 19:30:00+00:00	203.25999450683597	207.3500061035156	1 days 01:00:00	49.0	519.0	527.0	0.020122068814392602	54
TSLA	2025-03-18 14:30:00+00:00	2025-03-24 19:30:00+00:00	225.0500030517578	276.1499938964844	6 days 05:00:00	45.0	1466.0	1499.0	0.22706060942809403	55
TSLA	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	224.5625	268.4599914550781	0 days 06:00:00	56.0	1577.0	1583.0	0.19548006214340385	56
TSLA	2025-05-06 16:30:00+00:00	2025-05-07 19:30:00+00:00	273.2699890136719	273.14990234375	1 days 03:00:00	55.0	1706.0	1716.0	-0.00043944331521839075	57
TSLA	2025-06-05 19:30:00+00:00	2025-06-06 19:30:00+00:00	281.6600952148437	297.94000244140625	1 days 00:00:00	53.0	1856.0	1863.0	0.05779983569963876	58
TSLA	2025-07-07 17:30:00+00:00	2025-07-08 19:30:00+00:00	291.3099975585937	296.9411926269531	1 days 02:00:00	54.0	1990.0	1999.0	0.01933059323591113	59
TSLA	2025-07-24 16:30:00+00:00	2025-07-28 19:30:00+00:00	301.25	326.20709228515625	4 days 03:00:00	53.0	2080.0	2097.0	0.08284511961877583	60
TSLA	2025-08-21 17:30:00+00:00	2025-08-25 19:30:00+00:00	319.3299865722656	348.5	4 days 02:00:00	55.0	2221.0	2237.0	0.09134755473749756	61
TSLA	2026-02-05 15:30:00+00:00	2026-02-10 20:30:00+00:00	389.7200012207031	424.4100036621094	5 days 05:00:00	49.0	3006.0	3032.0	0.08901263043402508	62
UBER	2024-08-05 14:30:00+00:00	2024-08-07 19:30:00+00:00	56.560001373291016	66.73500061035156	2 days 05:00:00					258
UBER	2024-09-13 13:30:00+00:00	2024-09-13 19:30:00+00:00	72.4000015258789	72.0999984741211	0 days 06:00:00	138.0	591.0	597.0	-0.00414368847285973	259
UBER	2024-12-16 14:30:00+00:00	2024-12-16 20:30:00+00:00	60.310001373291016	60.34999847412109	0 days 06:00:00	165.0	1042.0	1048.0	0.0006631918408110948	260
UBER	2025-01-02 14:30:00+00:00	2025-01-07 20:30:00+00:00	62.18999862670898	66.1500015258789	5 days 06:00:00	160.0	1115.0	1142.0	0.06367588015139813	261
UBER	2025-01-14 17:30:00+00:00	2025-01-16 20:30:00+00:00	64.76000213623047	69.0250015258789	2 days 03:00:00	163.0	1167.0	1184.0	0.06585854306608119	262
UBER	2025-03-14 13:30:00+00:00	2025-03-17 19:30:00+00:00	70.55000305175781	73.37999725341797	3 days 06:00:00	160.0	1451.0	1464.0	0.040113310832658344	263
UBER	2026-01-06 14:30:00+00:00	2026-01-07 20:30:00+00:00	81.56500244140625	86.1500015258789	1 days 06:00:00	144.0	2867.0	2880.0	0.056212823481080365	264
UBER	2026-02-13 20:30:00+00:00	2026-02-20 20:30:00+00:00	69.23500061035156	74.18000030517578	7 days 00:00:00	179.0	3052.0	3080.0	0.07142340797618019	265
UBER	2026-05-06 13:30:00+00:00	2026-05-06 19:30:00+00:00	77.45999908447266	79.58499908447266	0 days 06:00:00	171.0	3438.0	3444.0	0.02743351439602537	266
UNH	2024-05-30 14:30:00+00:00	2024-06-04 19:30:00+00:00	481.25	503.7900085449219	5 days 05:00:00					232
UNH	2024-05-31 13:30:00+00:00	2024-06-04 19:30:00+00:00	482.4100036621094	503.7900085449219	4 days 06:00:00	20.0	91.0	111.0	0.04431915739829373	233
UNH	2024-06-18 19:30:00+00:00	2024-06-21 19:30:00+00:00	479.5799865722656	484.1199951171875	3 days 00:00:00	21.0	182.0	196.0	0.009466634705445065	234
UNH	2024-10-15 14:30:00+00:00	2024-10-16 19:30:00+00:00	556.2150268554688	573.037109375	1 days 05:00:00	18.0	747.0	759.0	0.030243847626041376	235
UNH	2024-10-16 13:30:00+00:00	2024-10-16 19:30:00+00:00	557.010009765625	573.037109375	0 days 06:00:00					236
UNH	2024-12-17 16:30:00+00:00	2024-12-18 20:30:00+00:00	477.8500061035156	504.9400024414063	1 days 04:00:00	22.0	1053.0	1064.0	0.05669142197734378	237
UNH	2025-01-03 14:30:00+00:00	2025-01-06 20:30:00+00:00	506.3500061035156	511.4549865722656	3 days 06:00:00	22.0	1124.0	1137.0	0.010081920425031754	238
UNH	2025-01-21 14:30:00+00:00	2025-01-21 20:30:00+00:00	514.0499877929688	524.0700073242188	0 days 06:00:00	22.0	1194.0	1200.0	0.01949230574689853	239
UNH	2025-05-27 18:30:00+00:00	2025-06-02 19:30:00+00:00	290.8699951171875	303.57000732421875	6 days 01:00:00	40.0	1808.0	1837.0	0.043662159797247524	240
UNH	2025-06-05 19:30:00+00:00	2025-06-09 19:30:00+00:00	294.7753601074219	302.17999267578125	4 days 00:00:00	41.0	1858.0	1872.0	0.02511957772067852	241
UNH	2025-11-19 16:30:00+00:00	2025-11-21 20:30:00+00:00	306.3999938964844	319.1400146484375	2 days 04:00:00	41.0	2662.0	2680.0	0.04157970302132985	242
UNH	2026-01-27 20:30:00+00:00	2026-01-28 20:30:00+00:00	281.4599914550781	293.9100036621094	1 days 00:00:00	46.0	2973.0	2980.0	0.04423368359626445	243
UNH	2026-02-05 20:30:00+00:00	2026-02-10 20:30:00+00:00	267.1099853515625	272.6849975585937	5 days 00:00:00	51.0	3012.0	3033.0	0.020871597891383598	244
UNH	2026-03-13 13:30:00+00:00	2026-03-17 19:30:00+00:00	278.0599975585937	287.0849914550781	4 days 06:00:00	50.0	3181.0	3201.0	0.032457001998579926	245
UNH	2026-03-27 17:30:00+00:00	2026-04-07 19:30:00+00:00	256.8399963378906	308.4150085449219	11 days 02:00:00	56.0	3255.0	3299.0	0.20080599962001555	246
USO	2024-09-10 16:30:00+00:00	2024-09-13 19:30:00+00:00	66.37000274658203	69.69000244140625	3 days 03:00:00					80
USO	2024-10-18 15:30:00+00:00	2024-10-22 19:30:00+00:00	70.68000030517578	74.13999938964844	4 days 04:00:00	141.0	768.0	786.0	0.048953014566120334	81
USO	2024-11-15 20:30:00+00:00	2024-11-19 20:30:00+00:00	69.68260192871094	72.37999725341797	4 days 00:00:00	150.0	912.0	926.0	0.03870973887379536	82
USO	2025-02-06 20:30:00+00:00	2025-02-07 20:30:00+00:00	75.37000274658203	75.90499877929688	1 days 00:00:00	144.0	1282.0	1289.0	0.007098262083307549	83
USO	2025-05-05 15:30:00+00:00	2025-05-06 19:30:00+00:00	61.91999816894531	64.5199966430664	1 days 04:00:00	177.0	1698.0	1709.0	0.04198964068162825	84
USO	2025-09-22 14:30:00+00:00	2025-09-24 19:30:00+00:00	72.99500274658203	76.43000030517578	2 days 05:00:00	156.0	2365.0	2384.0	0.047057982455581016	85
USO	2025-12-17 14:30:00+00:00	2025-12-17 20:30:00+00:00	67.22000122070312	67.7300033569336	0 days 06:00:00	178.0	2787.0	2793.0	0.007587059312242239	86
USO	2026-01-07 18:30:00+00:00	2026-01-09 20:30:00+00:00	67.43000030517578	71.01000213623047	2 days 02:00:00	178.0	2878.0	2894.0	0.05309212242106276	87
WFC	2024-07-12 14:30:00+00:00	2024-07-17 19:30:00+00:00	55.959999084472656	60.959999084472656	5 days 05:00:00					177
WFC	2024-08-05 14:30:00+00:00	2024-08-07 19:30:00+00:00	50.810001373291016	52.59000015258789	2 days 05:00:00	196.0	396.0	415.0	0.035032448950740536	178
WFC	2024-09-12 19:30:00+00:00	2024-09-18 19:30:00+00:00	51.34000015258789	54.77999877929688	6 days 00:00:00	201.0	590.0	618.0	0.0670042582096797	179
WFC	2024-09-25 14:30:00+00:00	2024-09-26 19:30:00+00:00	53.48500061035156	56.380001068115234	1 days 05:00:00	206.0	648.0	660.0	0.054127333359389906	180
WFC	2024-10-03 14:30:00+00:00	2024-10-07 19:30:00+00:00	54.68999862670898	57.15999984741211	4 days 05:00:00	212.0	690.0	709.0	0.045163673116218606	181
WFC	2025-05-23 14:30:00+00:00	2025-05-27 19:30:00+00:00	72.45500183105469	73.87999725341797	4 days 05:00:00	167.0	1795.0	1807.0	0.01966731607689387	182
WFC	2025-06-13 14:30:00+00:00	2025-06-16 19:30:00+00:00	72.31999969482422	73.18000030517578	3 days 05:00:00	171.0	1893.0	1905.0	0.011891601410129793	183
WFC	2025-06-16 13:30:00+00:00	2025-06-16 19:30:00+00:00	73.3499984741211	73.18000030517578	0 days 06:00:00					184
WFC	2026-01-22 14:30:00+00:00	2026-01-22 20:30:00+00:00	86.43000030517578	88.20999908447266	0 days 06:00:00	145.0	2945.0	2951.0	0.02059468671771225	185
WFC	2026-02-12 18:30:00+00:00	2026-02-17 20:30:00+00:00	86.05999755859375	87.81999969482422	5 days 02:00:00	148.0	3044.0	3060.0	0.020450873648145018	186
WFC	2026-03-16 13:30:00+00:00	2026-03-17 19:30:00+00:00	74.83000183105469	76.51499938964844	1 days 06:00:00	174.0	3187.0	3200.0	0.022517673625052304	187
WFC	2026-03-30 19:30:00+00:00	2026-04-01 19:30:00+00:00	76.55000305175781	80.98999786376953	2 days 00:00:00	174.0	3263.0	3277.0	0.058001236250894816	188
WMT	2025-04-09 13:30:00+00:00	2025-04-15 19:30:00+00:00	83.32499694824219	94.13500213623048	6 days 06:00:00					140
WMT	2025-06-17 14:30:00+00:00	2025-06-23 19:30:00+00:00	94.05500030517578	97.54000091552734	6 days 05:00:00	106.0	1907.0	1933.0	0.037052794631268426	141
WMT	2025-11-19 19:30:00+00:00	2025-11-21 20:30:00+00:00	99.83999633789062	105.83000183105467	2 days 01:00:00	103.0	2663.0	2678.0	0.059996050810057655	142
XOM	2024-06-17 14:30:00+00:00	2024-06-21 19:30:00+00:00	108.80999755859376	111.26499938964844	4 days 05:00:00					105
XOM	2024-06-18 13:30:00+00:00	2024-06-21 19:30:00+00:00	109.02999877929688	111.26499938964844	3 days 06:00:00	91.0	175.0	195.0	0.02049895107194999	106
XOM	2024-07-23 16:30:00+00:00	2024-07-25 19:30:00+00:00	113.26000213623048	118.0	2 days 03:00:00	90.0	336.0	353.0	0.04185058956707577	107
XOM	2024-08-07 13:30:00+00:00	2024-08-09 19:30:00+00:00	115.4499969482422	119.0	2 days 06:00:00	92.0	410.0	430.0	0.030749269342547514	108
XOM	2024-09-27 13:30:00+00:00	2024-10-02 19:30:00+00:00	113.76000213623048	120.93499755859376	5 days 06:00:00	96.0	662.0	689.0	0.06307133691656452	109
XOM	2024-11-04 14:30:00+00:00	2024-11-06 20:30:00+00:00	116.06999969482422	121.61499786376952	2 days 06:00:00	100.0	844.0	864.0	0.047772880016579755	110
XOM	2024-12-30 15:30:00+00:00	2025-01-02 20:30:00+00:00	105.62000274658205	107.51000213623048	3 days 05:00:00	115.0	1103.0	1122.0	0.01789433194944312	111
XOM	2025-01-10 20:30:00+00:00	2025-01-13 20:30:00+00:00	106.05999755859376	108.9499969482422	3 days 00:00:00	117.0	1157.0	1164.0	0.02724872200804862	112
XOM	2025-04-10 16:30:00+00:00	2025-04-14 19:30:00+00:00	97.91999816894533	103.68000030517578	4 days 03:00:00	130.0	1588.0	1605.0	0.05882355232781444	113
XOM	2025-05-06 13:30:00+00:00	2025-05-06 19:30:00+00:00	103.88999938964844	105.0999984741211	0 days 06:00:00	129.0	1704.0	1710.0	0.011646925513344675	114
XOM	2025-07-18 18:30:00+00:00	2025-07-23 19:30:00+00:00	107.41000366210938	109.66999816894533	5 days 01:00:00	127.0	2055.0	2077.0	0.021040819567844427	115
XOM	2025-08-11 18:30:00+00:00	2025-08-13 19:30:00+00:00	105.83999633789062	107.01000213623048	2 days 01:00:00	131.0	2167.0	2182.0	0.011054476935209445	116
XOM	2026-05-08 17:30:00+00:00		144.3800048828125							117
